[INFO] [1776691607.771806069] [tag_localization]: tag_localization started
[INFO] [1776691607.772639344] [tag_localization]: detections_topic=/aruco/detections_json
[INFO] [1776692836.406583806] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692837.817544678] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692838.520137577] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692839.690788618] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692840.078267815] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692840.542971308] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692840.992314368] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692841.712433679] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692842.674751250] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692843.745902799] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692844.513057820] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692844.826480263] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692845.291408781] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692846.154339965] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692846.614191846] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692847.106097978] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692848.346620503] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692848.702168571] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692849.143202430] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692849.789873403] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692850.421067481] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692851.299794222] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692851.710648158] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692852.553199175] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692853.277892043] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692853.850407190] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692855.451055941] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692856.131930185] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692856.612373247] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692857.072864881] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692857.579369043] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692857.938378066] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692860.076768890] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692860.450173060] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692861.782937766] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692863.265069888] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692864.716842164] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692865.973314377] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692866.420918651] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692867.138757903] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692867.452106037] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692868.820632654] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692869.276844718] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692869.969045690] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692871.193049137] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692872.011037396] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692872.577958034] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692873.004227284] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692873.359055644] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692873.723998412] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692874.069763802] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692874.570815670] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692875.290868244] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692875.983402227] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692876.585472756] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692876.928682553] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692877.291858705] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692877.823098433] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692878.337352013] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692878.989412035] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692879.496164621] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692880.211649027] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692880.627249734] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692881.291958101] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692881.832660507] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692882.460386205] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692883.008117093] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692883.352788797] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692883.879205394] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692884.276944590] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692885.067762547] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692886.006951080] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692886.784302224] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692887.301247026] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692887.925509920] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692888.457618883] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692888.911088397] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692889.733109273] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692890.243515262] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692890.716441972] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692892.189472647] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692892.529056406] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692893.275953784] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692893.679981458] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692894.141214439] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692894.712773923] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692895.116550193] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692895.716446640] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692898.375444979] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692899.099478103] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692899.521714318] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692900.049438674] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692900.523894797] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692900.887148679] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692901.493965969] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692902.069393631] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692902.823732324] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692903.192861548] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692903.556589985] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692903.863426559] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692904.393555243] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692904.919722153] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692905.425291321] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692905.788300784] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692906.165992205] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692907.018658090] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692907.549037889] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692908.307293611] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692908.743220542] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692909.170857962] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692909.575115729] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692913.025535901] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692913.581922295] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692913.915648198] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692914.385145718] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692914.744487543] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692915.288063266] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692915.927854074] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692916.258497626] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692916.612364130] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692916.932073832] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692917.278987429] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692917.611683731] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692917.947312406] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692918.459346967] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692918.855952932] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692919.352322707] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692919.844249727] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692920.169593644] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692920.632610466] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692921.361113596] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692922.125216743] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692922.474116409] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692922.912960324] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692923.389909873] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692923.960027506] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692924.522722736] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692924.914916973] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692926.183835775] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692928.040711203] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692928.377405994] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692928.703399878] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
[INFO] [1776692929.707104694] [tag_localization]: selected=Blue_far | visible=['Blue_far'] | bot_pose: x=2.404, y=-0.076, yaw=124.9 deg
